Peak #,X,Y
1,9.949162444281264,8.945520411072188
2,29.95352678088696,9.984508927900544
3,50.701067010358585,11.43407397273182
4,71.8051551177454,11.139298180308707
5,89.49933876271275,12.563327075743752
6,108.20386068182343,12.151679488619997
7,129.33418826087214,11.521469026029068
8,148.0494451658384,10.16361639821544
9,170.00994074786541,10.06329010386062
10,188.92370214779856,8.9712439687207
11,207.80703345152608,8.946697197698045
12,228.24412378260052,10.948768415943183
13,247.77780251807533,9.18687770447371
14,293.6582838924413,15.267696802348176
15,306.4948305684028,15.887024032786321
16,326.1296248700584,12.629442142604699
17,346.97554300103747,9.487204610901115
18,367.01639886209426,9.16240084891068
19,389.3097370982063,9.823704137970816
20,407.7381292561591,12.490762929395453
21,428.1228545935109,11.912460539603606
22,446.27581760392343,11.162383217196378
23,466.363379413429,8.962147645093838
24,487.4658815095168,9.941960961825153
25,508.75038557931884,8.906865339591477
26,529.6213413859833,9.780189309720868
27,564.2697783948123,8.801088974239194
28,585.165285660341,10.024063436182946
29,607.4071484466294,10.139877726581764
30,627.443237832575,11.06481647243473
31,645.3618657118134,8.971217363692048
32,666.2663192364787,10.946515435970806
33,687.1570526841562,8.944373123581846
34,705.0457545934985,8.944308022755463
35,726.9344575824955,9.944374266485303
36,744.8251977701776,8.94652319513366
37,764.7295766071339,9.971260600998828
38,785.6405790567433,11.065109273969924
39,804.4893599721393,10.143876199016695
40,824.3385777120174,11.0670716418532
41,845.2507474030685,8.976510559885098
42,865.1564446716608,9.957194655899633
43,884.0475790776678,9.962031003683304
44,903.9348383869782,8.968184846735852
45,923.8204564611299,9.970671986605957
46,945.7060961828421,9.968064928396124
47,965.5933145721466,8.961793890519544
48,983.4823631888505,10.954835983862951
49,1005.3723396656983,8.94949745713417
50,9.952312663603513,29.832919200035832
51,30.031767537807376,30.832919220618326
52,51.336516062794054,30.83292056332119
53,72.22833351316686,30.832256065862232
54,106.8511484711397,30.8513198944864
55,129.0610215213631,30.051042629322506
56,149.19207241542884,29.921967952781806
57,169.62912908683538,30.739295430184498
58,188.7267205434674,29.057002301062127
59,207.79449377012926,29.860250791752176
60,227.55017421318354,29.986545032636204
61,247.58535609003923,32.3259147555012
62,273.10487943053465,31.972784468075155
63,323.0499875372023,29.873121990824973
64,346.29370960964576,28.81719093748835
65,369.37335572438354,30.73009338764353
66,390.0145327228698,31.60724494743841
67,424.60245770631093,30.834573490225342
68,446.525781592511,30.31508971683007
69,466.26545009751936,30.87113652071836
70,486.354754006917,29.772665149758247
71,506.8915620345631,28.08886155436938
72,529.8221135261368,25.65947709280488
73,546.9525850115273,24.92876648398569
74,564.2789043981566,26.838042354504463
75,585.5034452177049,31.04847623001608
76,605.5224920963856,32.38564751567173
77,624.9980986042319,30.811355183798586
78,645.1612472113932,30.051546651696274
79,665.2416147680526,29.850862572268895
80,686.1560582008382,29.83346107431746
81,706.0457552710636,29.83293179117111
82,724.9354571721532,29.833465548672276
83,745.849930780349,30.850890776440195
84,765.9303556026277,29.051657032586796
85,785.0908128748757,31.813290499678217
86,806.4915082606925,31.451000090739324
87,823.89400855715,30.821233730731585
88,844.0595586768029,29.07254742210736
89,864.1460107550837,28.893525708696608
90,884.0624534958489,30.904625252706545
91,904.9455903176782,28.92986207401806
92,925.82026825447,29.940185162093055
93,944.6950830373953,30.92910548195784
94,965.5774463741425,30.90307682334672
95,985.4682526777877,29.87480038889668
96,1003.3631538818767,28.853450326512913
97,8.949162444820569,48.7203179890089
98,29.95352702214548,49.6813295139909
99,50.70106886845066,48.23176257675741
100,72.80031698351974,46.52428864990976
101,88.44748722658785,46.0499990417345
102,106.08115062558855,47.06506843208151
103,129.12668382012157,48.442855530602145
104,149.96324241220694,52.45796442512488
105,166.61812968993894,52.66785609799827
106,186.99817268192092,50.3991520148615
107,207.67577466701854,49.88959387054048
108,229.7783203472751,49.79632092998601
109,250.42986079019826,50.84585887586895
110,270.670133504347,47.65195761607584
111,290.146468874961,45.03830352830432
112,307.34281946302747,45.19148502289544
113,324.0013003898681,48.048030092284755
114,347.7489118485908,49.02043732701711
115,368.5454944759894,47.04414405530929
116,390.6970822853604,46.514862307341524
117,423.96047140627564,49.209226071595694
118,444.9486468926679,48.69930615098043
119,467.1799103968972,50.719382292533346
120,486.154683055306,48.65874183461585
121,505.3402666028772,47.980462106074945
122,526.3852768755564,45.46839320554463
123,547.0277316116172,43.50595890168746
124,569.582846486181,48.09418852342438
125,588.7379112909111,51.447464325994936
126,605.7142949017208,53.39423356284997
127,623.2887242787303,51.94025757421413
128,646.3983053635346,51.21347312312635
129,666.1478329331615,49.76180117446363
130,686.1522849976752,50.72274698683059
131,705.045757602669,49.72156072505098
132,726.9392469215829,48.72276046128308
133,745.9437347259868,50.761832593798815
134,767.691913848705,49.21188981621122
135,787.7988527249414,51.91963572824944
136,805.4998123482169,53.351039754726145
137,823.2058809933184,52.943439230052235
138,844.3320595019026,49.27871998971176
139,864.1053259258089,49.90606619562298
140,884.1187055814192,50.97040401044536
141,903.9865968400976,51.062076098456856
142,924.8184679473572,51.09771982937194
143,944.6514571650844,50.0523787614775
144,963.5178543616863,50.95565419691424
145,985.4174114086738,50.85764833445553
146,1003.3308822009853,49.78714777539
147,9.945389930182273,68.60960303370481
148,29.859830763880762,70.59220399054874
149,49.940098431853805,69.39158110959912
150,69.09181106182045,69.63041025990582
151,90.23867031835117,67.98007841310987
152,108.77533552608932,67.5350968892324
153,166.2858714998309,71.6397547895048
154,188.42088638555032,70.25501500090053
155,209.21057279777426,70.72712312046282
156,228.73713725759174,71.23042650083686
157,248.2660255746539,70.5243164328167
158,268.18259209501724,69.13284311355386
159,289.40061566938147,68.06574421955041
160,306.5730391588581,67.24883951861624
161,327.39777753586986,68.4320836336647
162,348.19389076901496,69.39199372934
163,365.82823930121316,70.45921752895131
164,411.88937335370326,64.83985945447373
165,427.84019100702335,68.44011397830648
166,447.6167139445584,69.13340670621363
167,466.25280836760504,70.57483640475976
168,487.04882240859195,69.60773190449852
169,505.5007158908048,68.58192384108952
170,523.4421507637023,69.48518467404409
171,573.5531701251226,69.61178415424347
172,592.663191399388,71.24743708681333
173,623.6759063793118,68.82881179143573
174,643.7382833147574,69.62815235966715
175,667.0685922473249,68.61070164890903
176,685.1491211476537,68.61015249574072
177,705.0457639878981,69.6101493245115
178,726.942445301521,69.61018125264133
179,746.0222721287216,69.61039131877294
180,766.3289396170419,70.61160381469519
181,789.2293117112412,68.61697824957143
182,820.8195281124445,70.66430926028916
183,842.8050788724893,68.79936649921392
184,866.23009474644,69.11469633895148
185,885.3280557837702,71.51971332568723
186,906.1128291817822,69.79281525152798
187,924.7918612149873,70.84938384438479
188,944.4784976000284,71.63623956611808
189,963.3137122914768,69.28236493678187
190,984.2608223119292,68.97684406605124
191,1005.2374301461957,70.78006290365859
192,9.944395112953284,88.49869050417946
193,28.83512638785788,89.49654325495251
194,50.73948589668653,88.47181991896845
195,68.64805716437628,90.37915925128425
196,88.39530508464465,88.36296335936404
197,108.95687806724118,91.08659266149607
198,132.38393495681672,90.324603120352
199,151.9443634147368,87.11958310910116
200,168.56527055723683,90.78476543777654
201,189.2044758421714,91.8511208329705
202,208.10422876804572,93.62195183016328
203,228.72975407016878,90.99328017071791
204,249.27942416469995,91.7314297642009
205,268.3413186167662,94.37474168577143
206,285.16372170042246,90.51271640825367
207,308.2357003744724,89.6972530165825
208,326.99003132293683,90.4177770695123
209,348.91168648680707,90.86143176572791
210,368.2765555719864,92.70752990178912
211,388.0932513224357,93.13465620115281
212,407.81130530793206,89.82553663481828
213,426.5530938691756,88.2130063867366
214,446.29172738736355,88.51381063331979
215,466.3090954982106,89.60383613823964
216,488.1172914989339,88.5697192957437
217,507.1279761334603,90.01210652719102
218,524.9051206959435,90.76818865500024
219,548.1606740918874,94.6142187531743
220,573.0567802673206,92.15502489052989
221,589.7785741316554,92.36753175705677
222,603.6206330614779,88.14819424129918
223,623.3299852065438,86.80478788747718
224,646.278705160016,90.0540954540214
225,665.1425236185481,89.4608541142448
226,685.1521550430222,88.49764809412386
227,707.0457812216864,88.49875706132815
228,724.939413966752,88.49768181238608
229,745.9446223977161,90.4591093975143
230,767.6951391410873,89.0102638891494
231,788.8066631585959,87.299234144151
232,805.5313480607165,84.8675013268663
233,823.3520111773965,86.33106468268711
234,844.9018190016222,90.50728273480036
235,867.261987273972,91.36139101894292
236,885.0976407414871,94.03814679961657
237,904.3313925696776,92.52248184146372
238,924.5555478478498,94.22619283004694
239,942.814947307116,91.33816415227183
240,964.6627381987205,92.18194974711189
241,982.8376421694653,91.32846445791033
242,1005.0115376579656,90.8562472050691
243,9.944281029997384,110.38732947823868
244,28.83273235516679,109.38676049259294
245,50.72148956584605,110.38381392982568
246,70.61165140508989,109.37841558989768
247,88.50099391068825,110.38257268300184
248,110.45928470813814,109.42806988027321
249,130.91181585993183,108.15181788637787
250,151.99653314910105,107.22380732804572
251,173.34278168072595,107.48916520384171
252,206.21959592885747,110.00635146082679
253,229.84787102836881,110.62038022201259
254,251.79487886812473,111.7565326767008
255,284.1727212693923,110.38427447557277
256,305.438831335284,110.5955140134487
257,327.0526920809189,108.44123351775335
258,348.9735889739216,109.92503552126979
259,369.00638316930656,112.88062881065336
260,387.8709961968511,114.418244620248
261,404.8866998797315,112.0119324757899
262,426.14146528318804,111.81729398055028
263,448.3609666161483,111.03203571637955
264,466.88324995507526,109.37940662914136
265,487.01934787638766,109.63077231703869
266,505.88713894166256,110.63013264148957
267,527.6847549257817,109.36051117343767
268,549.633978475365,110.95284865222268
269,570.2268186701899,111.00876740972228
270,602.0879600116649,107.94725054776893
271,625.3874408338983,109.6138668789496
272,644.9217242442028,109.29059867586075
273,666.2156044748898,108.39643526787926
274,687.1538071531671,110.38913057088713
275,706.0462546641688,109.38852170754974
276,725.9370163052466,108.39179182519996
277,746.8513893006478,110.37786454406692
278,765.9196135460538,110.16450034583012
279,785.9667620501698,107.25443483879783
280,804.2786772376618,106.10615938561794
281,825.3563197284607,108.37850293059262
282,846.3619887757119,109.57530692007842
283,868.5360340607151,114.4505326023453
284,888.2061429753065,118.11441335039184
285,906.4865404954163,116.75600874128756
286,924.8205457829225,118.015137132129
287,941.0904255346794,116.27060015487461
288,961.9932528095271,111.83964478797503
289,982.8510024908775,111.95759731185966
290,1003.5523911315099,108.99644590774304
291,9.943114054061295,130.27476603661862
292,28.822107265806522,129.25928305504604
293,48.69620262916832,129.19661173043517
294,69.6112674237137,128.14474618491937
295,90.5255851191296,129.19923346645646
296,108.41601023589095,129.24352088721415
297,129.43687485630957,129.1437564660283
298,149.15864609303185,128.61085413964523
299,172.382408825128,127.96370366978817
300,191.14757586594976,126.4359934908805
301,209.8386031337237,124.539505132046
302,252.22311024532274,126.65109967362673
303,266.6121343645529,128.03349055965631
304,282.87025141161445,129.27333139221673
305,305.3132649417144,129.2777796960122
306,328.1195023619429,128.27615270976193
307,348.65460913557433,130.28030568592362
308,372.5578889709163,129.30739467898348
309,406.103953601579,129.83195799493348
310,428.2418997637991,132.62978969578728
311,446.3328995672517,134.21837897426212
312,464.13817825807763,132.7909236845724
313,487.2167243071839,130.90636459009386
314,507.8495508208924,130.22575348956502
315,525.7117829048838,129.6027915432598
316,546.9381981154633,127.71440429018593
317,570.5104875529985,125.73811291322876
318,586.1745051921391,126.98451966514172
319,603.8859059449057,127.16833604199488
320,626.4146378371513,129.42768422775777
321,644.7314661888001,130.21752127581613
322,667.0406919520287,128.49346629423258
323,687.1322014439381,130.2961216691447
324,707.0626903642753,128.303450253635
325,725.9752800691829,130.3967009478068
326,745.8272425788487,128.47460120239634
327,765.622638755004,129.36508236732365
328,783.8443391590935,128.85379282505366
329,803.6798257755288,126.19503900716427
