Peak #,X,Y
1,2.3331705699301435,12.47280372864081
2,11.724948593465578,6.7748773984005535
3,0.9091532222990435,21.715028266174798
4,10.742924160436951,15.281000614106642
5,26.967549534664627,6.800425217904472
6,-0.055536838380542464,34.36235413622451
7,10.780989657266929,29.627631667312702
8,18.93813390243658,21.399747640009156
9,29.121876696181822,16.488523470899125
10,37.44725686966453,12.745084050394611
11,48.34107670631522,6.919873064551716
12,1.106099831610682,45.91016017236756
13,10.849706484979887,42.3980221156981
14,21.10976869816363,34.78949836608799
15,30.73746145091186,28.093108252714917
16,40.5315055162272,22.922260346277405
17,48.491420261533904,19.2922179091371
18,60.48545848263019,10.973490368975547
19,68.4190309646378,5.867087148960992
20,1.2724763067778433,56.3965853708442
21,21.128467425985296,46.89090363379087
22,31.219978401359043,43.41877974380803
23,39.808165831016694,35.461161343339896
24,49.11883105091947,32.33665050439082
25,60.48425685023099,25.21547940117802
26,69.25374700237839,19.318411477432143
27,78.25093974401848,10.726129699728663
28,90.25910850766695,6.753136067977371
29,0.6857559999735683,69.04284786059075
30,10.671700673398036,62.85882389565847
31,20.207715058303243,55.51982097541145
32,40.64311077690592,46.94775070756824
33,60.41159082589999,35.501636372221284
34,68.62504749085268,32.185802023303964
35,79.59138313549761,24.11505018381571
36,89.09484336873167,18.3929291363669
37,98.21056399090673,11.4847956323133
38,108.225594401973,4.809963872830249
39,2.7306730727930946,78.95637673734637
40,12.979931925711574,74.87163712077944
41,20.321909874304605,69.10985156669425
42,28.136075397882667,62.46703644990264
43,39.09573672380335,56.363711871465284
44,48.92563663895737,49.28987033689211
45,58.22886471856956,44.80949091331251
46,78.28041220710793,34.455595254931325
47,88.46911081756427,28.10970531278851
48,99.22181967302603,22.022219656233222
49,108.5573040715807,17.442373398056734
50,118.92653306362816,13.178233178145202
51,129.61453701517254,7.9914510207533755
52,0.10206363818926811,92.09156764302769
53,14.349889983868117,84.68228515101504
54,29.59764150645369,77.4724970459994
55,36.54776465138282,70.94690313086952
56,47.00975916789024,62.803302195330716
57,60.047842393555875,54.13959325135163
58,67.58645569006593,48.00639939796775
59,78.28003420613938,43.72238741418496
60,87.94631601060836,39.08913886938367
61,99.2095878055819,35.460499676244915
62,110.1691278574002,28.052834784087906
63,122.02287317375395,25.057789235028142
64,130.75576805197355,18.153062369660276
65,138.78062084882353,12.798185851133756
66,147.11079266501838,7.903499234441563
67,1.3007404193526662,101.82167411016202
68,10.58647797182876,94.73545889599089
69,22.627944805194353,88.20900011312744
70,47.54300290341832,75.67676725698149
71,59.493489676456065,69.67514415473028
72,68.13768223478738,62.915109266894504
73,78.59968457863636,56.0766017825201
74,88.48272283169621,50.0922271483351
75,99.20007932671689,45.72702680543033
76,109.50963816818856,40.03560872987698
77,121.64085315769043,33.939092187066635
78,130.7594214367155,30.67884399494545
79,147.81921447706935,19.45578933692792
80,158.89395469688114,11.949780237917231
81,169.52813174644564,6.789010768196936
82,-0.9429326799662102,115.49892979400181
83,10.454584781084316,108.3737944682704
84,21.44287149186086,100.20486481822252
85,30.410434925822365,94.08221864630228
86,38.060963739964535,87.94011812315225
87,47.0897132677171,86.03570986460485
88,58.86147404076332,79.20493613947502
89,68.14479401887438,73.37049057234321
90,78.33138610249027,67.5128112805477
91,90.27302951634626,62.99135672406355
92,98.28255463150981,58.413427594939854
93,110.91331551331285,50.17371829454925
94,121.01208632484824,43.58453049644639
95,138.16415431632825,32.37698411429903
96,145.35844869967872,27.265000417670013
97,156.37107491776314,24.2242130164754
98,167.35411056697396,16.34938120269572
99,177.52480562922153,10.477311886395727
100,187.4659879337587,4.728922394160563
101,-0.9824701891477606,124.98467026709638
102,9.150705179743623,119.16106341396318
103,21.80464050536015,114.89133827337761
104,30.135889184047905,106.58937490799062
105,37.812984980414285,101.37222627767225
106,48.388774069664784,97.74427523312771
107,57.24527038398521,92.31063264530177
108,69.15003185036417,85.85837447343718
109,79.58759625242813,79.20979456524675
110,89.06303827787598,74.88866686127159
111,99.85706934921724,70.84706203140519
112,110.29240938764039,63.71747628345187
113,118.63427695140986,55.36538004353007
114,128.06989217945252,50.24960516037194
115,136.33829847964614,44.913871809679705
116,147.60257299443998,39.40782728265491
117,159.29723865256057,35.09867282876904
118,168.3405571932052,28.517938891228326
119,178.43112057377456,22.1693926480877
120,188.46372757239325,16.219239010913387
121,198.39951705992306,11.48019956330839
122,207.30918718964878,5.744940508158803
123,1.0034882135638599,138.44334115771088
124,8.976987781159446,130.67089555106705
125,18.933969895815718,124.56376651897129
126,29.097051570571207,119.2022479926029
127,48.00742002308518,107.44912417177335
128,57.49517614197914,103.20775369365872
129,70.23723657770034,96.34565575834
130,79.60065418984334,92.5749832073808
131,90.59986470109324,86.90229267785749
132,100.99904034827716,82.21718231968681
133,109.14499972202044,77.51394384772294
134,119.55756216887907,70.67045298341868
135,128.97298932213016,63.457984753914424
136,139.55184808819226,57.22485035322187
137,150.22141337575482,51.932390433301755
138,161.05950462335144,46.615864269397846
139,167.49962020996446,42.116249618097044
140,178.8817935269951,35.511540350266486
141,187.3845089352706,27.899100943802654
142,197.55173535513202,23.127995904123644
143,209.3942725076492,18.440344027156907
144,217.224399815795,12.568403271368522
145,228.14278388616881,5.747228820695866
146,-0.9993690593898179,149.89933287055607
147,9.926483056069179,143.16491193737426
148,18.782911642252216,136.3992828044749
149,28.100984468593143,130.5187067299331
150,50.24606947601495,118.32328137788078
151,58.63853319999026,114.25709739288295
152,70.1691570899803,107.83695823447353
153,80.43118775488543,104.02955621358281
154,90.0784920647023,97.89229473059349
155,100.00271444023441,91.59037382557682
