Peak #,X,Y
1,21.369370503076144,16.955420054695992
2,5.568828839056681,8.45168012049728
3,9.26778261308525,28.116041600410767
4,27.696867957413346,62.79170296647238
5,28.80901827126649,43.6979030276138
6,45.165142264274174,11.096316089927367
7,57.66073283312122,41.45325306224032
8,45.01890701873716,31.178540813919284
9,58.05487622455577,22.47610370975513
10,97.77714987994385,19.010450886042037
11,82.51422009498245,8.09008935426985
12,97.29059024756728,1.5362807807433998
13,8.277806309039853,76.43839859900207
14,17.91904122358589,105.13710874586974
15,5.772035719487465,96.7219498344512
16,21.64239960664107,85.36972632506742
17,56.86033102104698,81.5130985926479
18,45.995323400969625,67.83995054681063
19,58.28878811185908,61.178483734544336
20,82.1034303538327,33.2077474256416
21,96.65531578760857,61.264879677517534
22,79.34851518677563,51.063936326178926
23,98.39089435141344,43.38526035348421
24,121.89218472695562,13.997850203508492
25,121.71123804531305,31.341816002113468
26,134.4994099184821,25.112898285490065
27,171.49727396760608,20.814321441871602
28,156.8390966106261,9.718957293560925
29,172.04378818616547,2.3024884374417383
30,20.300101053759732,144.18492154153313
31,7.722920042947309,130.0045230644675
32,19.51784323129007,123.75441667671329
33,43.42724397547636,94.04495414687568
34,57.535695212362164,123.26855562200397
35,43.65765261089852,112.68283240919274
36,59.483071911748446,105.97293664276184
37,82.98268538482647,74.45347704205591
38,97.54267991085636,104.91842740291867
39,81.53296543737689,91.96822666457292
40,96.36406227549635,86.48523660913354
41,121.45140263000557,53.01307981841372
42,134.14451020514733,81.85664393426597
43,119.91847178768599,71.13917412675205
44,135.69967253673013,63.092950048854746
45,155.8019055305358,33.52879308024443
46,171.71493711753666,63.72019913614569
47,154.048065881385,51.82332022255524
48,172.04654713987136,45.354559545744
49,195.25590517221934,12.031249493234519
50,208.33711464409723,41.70006189879214
51,193.18721066797616,31.272286554699164
52,212.06614357397078,23.569507131847942
53,233.17489655386763,11.494340571685157
54,245.96500912901752,5.243900361168306
55,6.5406600176425345,159.0744563271523
56,17.83811341840331,190.1837665940619
57,5.674479185221542,178.21157075512852
58,20.449189311839664,171.04349287972747
59,45.44546332478644,137.10490228184008
60,59.885543754909385,165.35512936467273
61,44.93241557815907,154.62281434440962
62,59.829567065168774,147.11004529764614
63,81.8459193419017,117.01044887899795
64,96.50013559594626,147.19013988369332
65,81.05368809151129,136.2620282993228
66,97.04192742141927,128.94647883303148
67,121.69828037476564,96.76838211318237
68,135.38508215257298,126.42868663703071
69,120.33479389651697,115.50665367408196
70,137.14755768392823,107.47169306650667
71,157.469243437418,76.86630108403436
72,172.8384191523995,107.95478602161528
73,158.5051887697403,95.75244511505684
74,171.60628213794126,88.01348691639548
75,196.07963191631163,54.543993255183864
76,207.7995604141963,84.97284162365084
77,193.18497598996132,73.5684074971253
78,209.70049477795655,67.60423524809399
79,235.84697692165975,33.1976441549823
80,244.94762477865717,62.97895517011067
81,232.13651538033574,52.48999663682557
82,245.96401446904693,41.181220897062325
83,267.2416459800223,14.590938859715504
84,281.9511534643408,41.2644744357951
85,266.3997621898432,31.774704797558844
86,284.44824573823774,23.265600493887657
87,322.14852444268433,21.925264469538853
88,306.447484820886,12.302382319165826
89,321.1404255738171,2.7054361987702094
90,358.7515953822495,1.401878882193395
91,19.361822508857063,227.16476777430998
92,5.728143975272481,215.01788309747496
93,19.531491907517424,209.78641008976555
94,43.467442844826536,178.84938081678192
95,57.70133826002948,207.23402200743385
96,43.73402604362424,198.76743605733276
97,59.77564950322639,189.13779861837943
98,83.40750669535369,158.06733765741907
99,99.31613223802616,188.7415812837362
100,83.54529311570246,177.16494911912088
101,99.18428108795703,170.85492611967464
102,122.84649741651697,140.88422349128695
103,142.5066443552765,169.52573136087383
104,123.13728508287186,158.9825610510686
105,141.02952552318249,151.09670586423078
106,161.07087260644354,120.43720881853253
107,160.09941507676874,140.92478592733315
108,178.0082612147916,137.63844804988807
109,196.64901127437082,100.53881362401087
110,207.58532484618183,142.77072365000268
111,209.68707768684098,114.65073033101129
112,233.1658983533325,76.81035574538308
113,244.1669277002806,107.92680857450253
114,231.61058754138799,98.97214897961928
115,245.3370942765663,87.87616395618643
116,268.39862621589543,56.298012001013525
117,283.2285941681163,86.1901434922941
118,269.6141640730668,75.48761784212657
119,283.4219266409829,67.59022437952726
120,306.4466527215544,34.12113002335073
121,321.6380540154338,63.731090811286734
122,307.4975215861747,54.43798716826408
123,321.2118339788491,44.85979993230554
124,344.1257087675871,14.589319933033005
125,360.8372122349552,44.44916135874096
126,344.6221607370544,34.02721115702698
127,360.94041393324255,27.34944866289035
128,398.41730424035467,25.813506375537944
129,383.1237607739102,12.788244716271914
