Peak #,X,Y
1,-1.000279280633017,9.24813048853414
2,19.497936569235883,10.246690815343799
3,41.99615252909285,10.248130402539877
4,60.49383717651894,9.248927626656359
5,81.99095517504364,9.248738150357104
6,103.40817446842281,9.208722522878334
7,123.14857277542801,9.41921942526484
8,143.8047454718518,7.719790301638944
9,161.78917494848127,8.001564903890253
10,188.593685991362,7.5474845163513375
11,205.0926232355014,12.413485812374844
12,225.93062573274108,12.650588728004694
13,247.1131327214442,11.29231535782505
14,265.4832280781231,10.469425044750086
15,287.76515755257464,10.270244296468826
16,308.2486757577939,11.841382823675847
17,329.57824852319345,11.730204452408767
18,349.27253367802257,13.178486885460133
19,367.06343406830484,12.128171786091375
20,386.99665671369513,9.279849560975485
21,408.0651404320651,9.390655504586752
22,432.4156059829789,8.432639952885246
23,451.50801338378955,9.86817652075122
24,470.5012320090723,11.512584517687612
25,491.87057778916,11.3289454634038
26,515.1634215925644,11.017787821777976
27,531.069549165021,12.800952963881677
28,553.7760293693564,10.48858526181606
29,572.923297433126,10.474766042269078
30,594.3986688090375,10.331778815325363
31,615.9339726810052,9.252944318873578
32,634.4360225853276,9.248968044784444
33,656.937114109395,10.250924241660313
34,676.5366568259533,10.351523338349985
35,697.4128900788625,12.008013866977278
36,720.7653554802324,10.108596584668003
37,776.3316195043359,9.351446099395792
38,798.1888674229167,9.250856981961807
39,820.91518544845,11.249053497342256
40,840.4155052306688,11.249106319445561
41,859.9398527922037,10.256316120908176
42,882.2709017080958,10.606101347762287
43,905.0262110937513,11.871857673188023
44,921.2898393212147,13.871061801607091
45,942.0454552765957,9.603824748175223
46,962.3767791340683,9.255467751695011
47,982.9008657353143,11.248984415125483
48,1004.398893360676,11.24896830549021
49,0.9585598505916378,31.66402742299475
50,10.244344380650261,20.47481876463653
51,20.497932279555197,30.52161318245562
52,29.75152858432169,21.47481707285277
53,40.03734486761529,29.66405523533441
54,50.246723943713015,19.494818119263435
55,61.49825622218366,31.743642120182713
56,71.74282580208155,21.49800550200352
57,81.99366145840052,31.753278228874464
58,91.21971231671641,19.496532929145044
59,101.3046403422862,29.830631078905096
60,111.98754244827519,19.267726720687076
61,120.69653762479524,29.987781158212158
62,132.15331856696662,18.61800163368908
63,151.7824743061211,17.882324264607373
64,161.68388534784117,29.75115145522034
65,191.13952013696553,30.03636271973497
66,198.7992102797527,22.074067160084287
67,213.2892965898785,23.07847888628545
68,223.41690956442673,32.66665463474606
69,234.57387419869707,23.336128409862955
70,246.76828714093335,35.3684098794624
71,257.4976276065219,22.832748137825774
72,266.48195115202066,34.06332772576523
73,277.4551365954648,22.833692969244485
74,285.973903858161,33.312315629174705
75,296.6446158303338,23.108761503580357
76,306.34319698797435,33.74868387795567
77,317.4839236169407,20.25443322448271
78,328.07844838751106,31.23850744737046
79,339.2869069983857,20.716157668139417
80,349.1352884570744,28.05781517559005
81,368.0246784631535,29.952629565203633
82,375.7819713514908,21.5119685597732
83,386.98417531080554,29.74759707800982
84,397.24184653909305,19.49946842909363
85,409.0672177066971,33.613270333617166
86,433.605125292824,32.68153837628898
87,442.6508888219954,21.80096254631172
88,452.7932458644021,32.15502078033121
89,462.22959394125047,22.3931114071619
90,481.0610513479812,22.364699804878704
91,489.381739259453,31.470575383795723
92,503.5768674485498,21.620492529268432
93,512.3236879434089,28.00439786511904
94,530.9930794878625,25.85300520623935
95,541.2712873061448,19.731644201110733
96,555.420170634177,31.489707031315422
97,564.8352093858442,22.14617597751923
98,574.0162481630946,32.964318767726205
99,584.9397313357789,22.25291002609548
100,593.599222662931,30.561249675875803
101,604.5860729756198,20.597355261906717
102,615.8553413789289,31.73178006775729
103,624.1845411201776,21.49691935855381
104,635.4450185996586,31.734093882022048
105,646.686255316595,19.498806975868064
106,654.9620983289327,31.774242308327402
107,667.2658909552986,19.541634542060198
108,678.1853673870665,31.02214625021784
109,688.5368561655233,20.326648463340085
110,698.8996921173332,33.57791647234154
111,707.041924252116,21.54463748168679
112,717.2350777274123,32.990671059543104
113,729.2988009542539,20.045115613250072
114,739.8657162428813,29.769858802098806
115,748.0918221223247,20.071827359476732
116,754.7036868172148,30.522880614760478
117,764.2175164588926,18.213245597679702
118,776.2493087677767,31.12798475375809
119,788.3074350718664,20.282484447604258
120,799.3143059000669,29.713779910058395
121,809.644739625291,21.494430254842516
122,820.9211818080769,31.769819471885025
123,831.1664119751267,20.50025981936407
124,839.4150629893329,29.774143954792894
125,849.6690807414867,19.502181384550045
126,859.9991253734631,30.83291222159158
127,872.4750286487629,19.562526574602607
128,882.9255439629733,31.97230309581706
129,895.7500781290926,21.353280922439136
130,904.5975525278723,30.829856621335583
131,918.6732331223511,29.751053397538897
132,928.5615993199748,21.3302231527876
133,940.3907374155052,29.74701293965546
134,951.845923619098,19.5393737110223
135,962.3567826238797,31.746984890529095
136,972.6488740193811,21.49821679943949
137,984.9007917372581,31.74691574195176
138,993.1499212882442,21.497936905276777
139,1004.3988931888274,29.746905099204042
140,1015.6478616991595,20.497936600374942
141,-0.832250984297043,50.412613163792024
142,10.99655239365706,40.23868002117692
143,19.49789045900165,47.98255824226487
144,29.999360492292446,41.238672489052334
145,40.832486793549144,50.416771087599194
146,52.34925203925983,39.896496322835056
147,62.61907862001336,50.2867554356226
148,71.75359028192698,41.01900559815642
149,83.07490647339253,50.51237179369248
150,92.31518548952772,42.12625071243487
151,102.19388273544477,52.208254013620156
152,113.23597971122915,41.026104550747384
153,122.3073921829229,53.25107393521271
154,130.94996416417283,43.682537156976345
155,140.98153646717466,55.503498752288266
156,153.7165300170932,43.7085911855527
157,163.85769968979108,55.58970337307384
158,187.59786107126038,53.632356562408
159,201.49150878339682,40.646980545314214
160,208.32028713541118,51.93169485255707
161,214.3794872043232,42.285389841719685
162,229.17692900063798,56.85300508460491
163,238.17688938135964,46.395464856641084
164,247.7012677945335,58.371643848996285
165,258.19932757588623,47.554049757416884
166,267.3151819336079,61.29339544123614
167,275.6537859866742,46.401892526551244
168,282.79868252180785,57.58350799200152
169,295.98003742130487,45.30853434862287
170,303.9021842910255,56.140438688264865
171,315.09180613774424,41.89392002229023
172,327.1275212850295,52.58429059931458
173,337.34017309748714,39.75303300877647
174,349.14459217493715,51.9756025977074
175,357.55116870103393,39.952298696448786
176,367.7894837639097,50.324094260912695
177,377.2556191837115,41.45053881739446
178,387.9870670615678,51.00182434793557
179,398.75411395490755,41.86552660328392
180,408.6840828061282,53.1364098751046
181,419.338486477597,44.35532659878945
182,431.6033775389389,51.70266137802686
183,442.4717666632069,43.24008163403055
184,451.86308604588845,53.75256776412495
185,461.8874840324137,40.91999767283771
186,470.62652687329773,48.815181698694225
187,478.8064928126708,39.189909569580244
188,491.95876576725817,49.349199499337445
189,502.55944923726224,40.66735358508708
190,510.3857170557713,50.440943812352515
191,519.9983775018832,36.779956077625485
192,544.9779450547825,39.58638478182072
193,556.5834526457259,50.28778646845203
194,566.1215369196506,43.691080145274015
195,582.3283812576755,42.85439456425797
196,592.8269108169231,50.056443057663046
197,603.8298303829295,39.95801067027536
198,614.7060407524243,50.91582044034904
199,624.261994566931,39.71415247070923
200,635.9082754460632,50.97913887277192
201,645.7523436987274,40.054642539818246
202,657.2270999759844,51.990018158227755
203,667.4085002697032,41.221025816045156
204,675.9387012608065,51.75270720282345
205,688.9073675885157,40.07769810773752
206,699.7242332315913,49.49682281430096
207,715.3597842668735,50.06879331455981
208,728.0316210251489,39.138008101238846
209,740.0817371224126,48.849885219329565
210,756.5309735253467,48.17325112083084
211,766.0576437789249,40.160223879404086
212,777.1200436099157,52.13571473570031
213,787.8391738373243,39.91880674404704
214,800.4532265409049,51.42146143810331
215,808.7026481220914,42.07999309011843
216,819.1664398082462,51.0063653227016
217,831.1694934594849,42.22306234904754
218,841.2459898989318,53.04350280491406
219,849.7285468368448,42.18097463679112
220,861.671240829399,53.17621018229166
221,872.7189775975481,40.7165710429545
222,881.2726758252355,54.17804363914249
223,895.5022850993796,40.923187852404894
224,904.1896857727414,50.480469415774465
225,920.2067101708589,49.671302115628094
226,929.5587737555963,40.16640834220068
227,941.0489556256729,51.9125421207463
228,951.8459123830953,41.95668684856836
229,964.3723776623177,51.26033722836463
230,972.6485977607634,41.99642353053819
231,982.8990252752403,50.24789404129448
232,994.1498935858752,39.99591457703076
233,1003.3988362469029,52.24490137624159
234,1014.6478614146772,40.99587351545951
235,-2.26224546158004,72.74274768400947
236,7.383990448873002,60.628926235821574
237,31.615325342559835,58.63110208803789
238,44.33202198465137,70.78874909508797
239,51.09967802588415,62.348926412305254
240,62.526903301484516,72.58290078723518
241,71.04262736840411,62.25451718566268
242,82.2533425519975,75.07406607902458
243,93.74697283164387,61.52704030953021
244,104.91794612308152,72.76495054552481
245,113.40468239613796,63.587601872385775
246,132.1330223776078,62.936710691378515
247,141.1796234520911,71.03359282999824
248,151.58229748000284,63.24532836384737
249,163.97038647040438,73.64853640440754
250,174.02543401243085,64.16239006324115
251,187.06000334449777,74.41197015880111
252,199.90892006000777,64.62680310367037
253,212.06500482547798,73.77952616671294
254,219.22856351580702,65.6724451085333
255,231.35618529952188,76.36303678272532
256,239.3863734352522,70.48834887533421
257,257.05943603617186,70.72486419331936
258,274.99667974424995,69.12988056599193
259,290.5356187112026,67.22973564482918
260,301.8335274510416,75.52434145782331
261,313.6573084303545,63.00371621445771
262,325.4503810648556,72.89653856436011
263,336.58689957710743,62.26601746320272
264,348.9935102053274,72.28605687843609
265,358.0452144863662,62.28011959818384
266,370.5451970981052,73.63750028109929
267,378.05785454977183,64.70706662606162
268,386.53250588051253,73.61658232497881
269,399.84706945446413,63.39738916301214
270,408.41642141108036,73.01762244538699
271,419.8874040579527,63.002515697925304
272,431.70463190607086,71.76413999032253
273,442.6985594907499,62.307030210064724
274,460.5934717246382,62.60310670104158
275,468.1548988693686,71.45363394626871
276,481.67615998126803,59.96838189740493
277,491.6178919176411,70.46618493918679
278,501.4294775884753,61.53313995180289
279,510.7497721775005,71.39930015431224
280,521.9308171485675,64.15247778177356
281,532.1299868671449,72.84268674786566
282,544.8736411382827,63.067148196931655
